travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_0,topic_1,topic_3,overall_textblob_polarity
,5.0,Positive,Covid,0,"[[hotel, beautiful, 2], [hotel, wonderful, 2], [hotel, 'highly wonderful', 2]]",0.9500000000000001,,,,0.4462962962962964
,5.0,Positive,Covid,1,"[[room, clean, 0], [room, comfortable, 0], [room, good, 0], [room, sized, 0]]",,0.3666666666666667,,,0.5666666666666667
,5.0,Positive,Covid,0,"[[staff, hustle, 3], [one, pleasant, 0], [one, approachable, 0], [one, friendly, 0], [food, small, 2], [food, comfortable, 2]]",0.07500000000000001,0.36944444444444446,,0.0,0.36203703703703705
,4.0,Positive,Covid,0,"[[room, attentiveness, 0], [room, helpfulness, 0]]",,0.0,,,0.5
,5.0,Positive,Covid,0,"[[help, great, 3]]",,,,0.8,0.46666666666666673
,5.0,Positive,Covid,0,"[[time, long, 3], [stay, great, 3]]",,,,0.375,0.38333333333333336
,5.0,Positive,Covid,1,"[[check, late, 3], [staff, friendly, 3], [staff, 'always friendly', 3], [staff, chirpy, 3], [room, great, 0], [room, small, 0], [room, 'well designed', 0], [stay, comfortable, 3]]",,0.18333333333333335,,0.17,0.1801948051948052
,5.0,Positive,Covid,0,"[[staff, cosy, 3], [staff, comfy, 3]]",,,,0.0,0.49999999999999994
,5.0,Positive,Covid,1,"[[time, first, 3], [check, close, 3], [staff, cosy, 3], [room, kind, 0], [room, polite, 0]]",,0.3,,0.08333333333333333,0.2033333333333333
,3.0,Neutral,Covid,0,"[[space, private, 1], [time, third, 3], [size, glad, 0]]",,0.5,0.0,0.0,0.12222222222222223
,5.0,Positive,Covid,0,"[[hotel, polite, 2], [hotel, efficient, 2], [hotel, 'helpful efficient', 2], [check, late, 3]]",0.0,,,-0.3,0.3683333333333333
friends,5.0,Positive,Covid,0,"[[time, first, 3]]",,,,0.25,0.503125
couple,5.0,Positive,Covid,0,"[[staff, friendly, 3], [staff, great, 3], [staff, 'ever great', 3], [staff, efficient, 3]]",,,,0.49375,0.4401666666666667
,4.0,Positive,Covid,1,"[[stay, safe, 3], [room, chic, 0]]",,0.0,,0.5,0.3688311688311688
solo,5.0,Positive,Covid,1,"[[staff, friendly, 3], [staff, front, 3], [check, friendly, 3], [check, professional, 3], [check, helpful, 3]]",,,,0.16999999999999998,0.4277777777777778
,5.0,Positive,Covid,1,"[[room, safe, 0], [room, comfortable, 0], [staff, happy, 3], [room, comfortable, 0]]",,0.43333333333333335,,0.8,0.42268518518518516
couple,5.0,Positive,Covid,0,"[[room, good, 0]]",,0.7,,,0.35909090909090907
couple,5.0,Positive,Covid,0,"[[room, great, 0], [bed, comfy, 1], [staff, friendly, 3], [staff, helpful, 3], [one, memorable, 0]]",,0.65,0.0,0.1875,0.35267857142857145
couple,5.0,Positive,Covid,1,"[[staff, great, 3]]",,,,0.8,0.5666666666666668
couple,1.0,Negative,Covid,1,"[[room, however, 0], [room, 'much however', 0], [room, disappointing, 0], [room, great, 0], [bed, comfy, 1]]",,0.10000000000000002,0.0,,0.05667989417989418
couple,5.0,Positive,Covid,0,"[[room, excellent, 0], [room, good, 0], [time, nice, 3], [time, cute, 3], [time, first, 3]]",,0.85,,0.45,0.5224358974358974
,5.0,Positive,Covid,0,"[[staff, neat, 3]]",,,,0.0,0.26833333333333337
,4.0,Positive,Covid,0,"[[staff, warm, 3], [staff, polite, 3]]",,,,0.3,0.3766666666666667
,4.0,Positive,Covid,1,"[[room, quick, 0]]",,0.3333333333333333,,,0.05648148148148148
,5.0,Positive,Covid,1,"[[staff, first, 3], [staff, first, 3], [room, approachable, 0], [room, good, 0]]",,0.35,,0.25,0.35777777777777775
,5.0,Positive,Covid,0,"[[stay, amazing, 3], [stay, comfy, 3], [time, third, 3], [room, great, 0], [room, usual, 0], [room, clean, 0], [room, cozy, 0], [room, friendly, 0], [room, 'really friendly', 0], [room, clean, 0], [room, cozy, 0]]",,0.2041666666666667,,0.20000000000000004,0.20055555555555557
,5.0,Positive,Covid,1,"[[room, awesome, 0], [room, clean, 0]]",,0.6833333333333333,,,0.6333333333333334
,5.0,Positive,Covid,0,"[[hotel, modern, 2], [hotel, efficient, 2], [small, underground, 2]]",-0.016666666666666663,,,,0.17666666666666667
,4.0,Positive,PreCovid,0,"[[walk, easy, 2], [hotel, main, 2], [room, busy, 0], [space, small, 1], [area, great, 1]]",0.3,0.1,0.275,,0.26944444444444443
,5.0,Positive,Covid,0,"[[breakfast, comfortable, 2]]",0.4,,,,0.42224025974025975
,5.0,Positive,Covid,0,"[[area, good, 1], [area, amazing, 1], [staff, good, 3], [staff, great, 3]]",,,0.65,0.75,0.5843750000000001
,5.0,Positive,Covid,0,"[[water, free, 1], [breakfast, nice, 2]]",0.6,,0.4,,0.21666666666666665
,4.0,Positive,Covid,1,"[[space, light, 1], [food, fine, 2], [food, good, 2], [time, hard, 3], [water, free, 1]]",0.5583333333333333,,0.4,-0.2916666666666667,0.3107638888888889
,2.0,Negative,PreCovid,0,"[[room, bad, 0], [room, small, 0], [day, first, 3]]",,-0.4749999999999999,,0.25,-0.09999999999999998
,4.0,Positive,PreCovid,0,"[[bed, separate, 1], [bed, double, 1], [room, old, 0], [size, full, 0], [bed, small, 1], [bed, 'quite small', 1], [size, large, 0], [bathroom, big, 1], [bathroom, fit, 1]]",,0.22142857142857142,-0.016666666666666663,,0.04338624338624339
,1.0,Negative,PreCovid,0,"[[staff, elsewhere, 3]]",,,,0.0,0.009374999999999994
,2.0,Negative,PreCovid,0,"[[hotel, prior, 2], [water, complete, 1]]",0.0,,0.1,,0.04999999999999999
,5.0,Positive,PreCovid,0,"[[breakfast, amazing, 2], [room, several, 0], [room, nice, 0], [room, nearby, 0]]",0.6000000000000001,0.19999999999999998,,,0.45198412698412693
,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [hotel, great, 2]]",0.8,,,,0.4166666666666667
,4.0,Positive,PreCovid,1,"[[room, nice, 0], [night, late, 0], [size, open, 0], [staff, fresh, 3]]",,0.09999999999999999,,0.3,0.21794871794871792
,4.0,Positive,PreCovid,0,"[[hotel, expensive, 2], [comfort, small, 2], [space, fairly, 1], [staff, nice, 3]]",-0.375,,0.7,0.6,0.07546296296296297
,5.0,Positive,PreCovid,1,"[[space, smart, 1]]",,,0.21428571428571427,,0.45735930735930735
,4.0,Positive,PreCovid,0,"[[room, nice, 0], [room, clean, 0], [room, smaller, 0], [floor, local, 1], [floor, famous, 1], [floor, 'eatery famous', 1], [stay, overall, 3], [stay, pleasant, 3]]",,0.32222222222222224,0.3333333333333333,0.36666666666666664,0.28666666666666674
,5.0,Positive,PreCovid,0,"[[check, fast, 3]]",,,,0.2,0.3666666666666667
,5.0,Positive,PreCovid,0,"[[room, economical, 0], [night, late, 0]]",,0.0,,,0.2635714285714286
,5.0,Positive,PreCovid,1,"[[room, clean, 0], [room, comfortable, 0], [room, lovely, 0], [room, pleasant, 0]]",,0.5,,,0.29034523809523816
,4.0,Positive,PreCovid,0,"[[use, many, 1]]",,,0.5,,0.10462962962962963
,5.0,Positive,PreCovid,1,"[[room, greater, 0], [room, biggest, 0], [time, regular, 3], [room, biggest, 0]]",,0.16666666666666666,,0.0,0.39166666666666666
,4.0,Positive,PreCovid,0,"[[room, good, 0], [room, friendly, 0]]",,0.5375,,,0.3508333333333333
,5.0,Positive,PreCovid,0,"[[day, half, 3], [time, inclusive, 3], [time, amazing, 3]]",,,,0.1444444444444445,0.35250000000000004
,4.0,Positive,PreCovid,1,"[[room, good, 0], [room, 'pretty good', 0]]",,0.5874999999999999,,,0.22962962962962966
,4.0,Positive,PreCovid,0,"[[breakfast, comfortable, 2], [breakfast, nice, 2], [breakfast, good, 2]]",0.5666666666666667,,,,0.3602380952380953
,4.0,Positive,PreCovid,0,"[[hotel, tiny, 2], [hotel, cozy, 2], [room, better, 0], [staff, complimentary, 3], [bed, helpful, 1]]",-0.09999999999999999,0.5,0.0,0.3,0.24583333333333335
,1.0,Negative,PreCovid,0,"[[room, pathetic, 0], [room, terrible, 0], [pool, small, 2], [pool, 'extremely small', 2]]",-0.25,-1.0,,,-0.36
,5.0,Positive,PreCovid,0,"[[room, great, 0], [room, comfortable, 0]]",,0.6000000000000001,,,0.38571428571428573
,4.0,Positive,PreCovid,0,"[[room, perfect, 0]]",,1.0,,,0.2642857142857143
,4.0,Positive,PreCovid,1,"[[room, nice, 0], [room, cozy, 0], [room, nice, 0], [room, cozy, 0], [room, tidy, 0], [room, small, 0], [room, great, 0], [room, 'even great', 0]]",,0.34375,,,0.31527777777777777
,3.0,Neutral,PreCovid,0,"[[day, lovely, 3], [food, hot, 2]]",0.25,,,0.5,0.10259740259740259
,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [room, convenient, 0], [stay, small, 3], [stay, 'quite small', 3], [hotel, nice, 2], [hotel, convenient, 2]]",0.4666666666666666,0.0,,-0.25,0.3770833333333334
,4.0,Positive,PreCovid,0,"[[hotel, quirky, 2], [hotel, little, 2], [food, traditional, 2], [night, central, 0], [hotel, clean, 2]]",0.044791666666666674,0.0,,,0.07521645021645022
,5.0,Positive,PreCovid,0,"[[breakfast, helpful, 2], [breakfast, professional, 2], [food, several, 2]]",0.03333333333333333,,,,0.22666666666666666
,5.0,Positive,PreCovid,1,"[[room, decent, 0], [pool, nice, 2], [pool, bad, 2]]",-0.04999999999999993,0.16666666666666666,,,0.13333333333333333
,4.0,Positive,PreCovid,1,"[[staff, undesirable, 3], [space, small, 1], [breakfast, dirty, 2], [staff, basic, 3]]",-0.6,,-0.25,0.0,0.10079365079365081
friends,4.0,Positive,PreCovid,0,"[[breakfast, 'nicely decorated', 2], [breakfast, smooth, 2]]",0.5,,,,0.15937500000000002
business,5.0,Positive,PreCovid,0,"[[room, nice, 0], [room, nice, 0]]",,0.6,,,0.39999999999999997
,5.0,Positive,PreCovid,0,"[[bed, comfortable, 1], [room, additional, 0]]",,0.0,0.4,,0.3149747474747475
solo,4.0,Positive,PreCovid,1,"[[bed, small, 1], [bed, cosy, 1], [food, many, 2], [food, popular, 2], [food, local, 2]]",0.3666666666666667,,-0.125,,0.29375
business,4.0,Positive,PreCovid,0,"[[room, clean, 0]]",,0.3666666666666667,,,0.375
,3.0,Neutral,PreCovid,0,"[[breakfast, overall, 2], [breakfast, nice, 2], [breakfast, good, 2], [staff, nice, 3], [time, asleep, 3]]",0.4333333333333333,,,0.3,0.13728070175438603
,4.0,Positive,PreCovid,0,"[[stay, enjoyable, 3], [breakfast, convenient, 2]]",0.0,,,0.5,0.3444444444444444
,4.0,Positive,PreCovid,0,"[[room, right, 0], [room, small, 0]]",,0.01785714285714285,,,0.07142857142857142
,5.0,Positive,PreCovid,1,"[[room, favorite, 0], [staff, friendly, 3], [help, friendly, 3], [help, great, 3]]",,0.5,,0.5166666666666667,0.4833333333333333
,4.0,Positive,PreCovid,0,"[[room, fair, 0], [room, clean, 0], [hotel, great, 2], [room, general, 0]]",0.8,0.37222222222222223,,,0.5062770562770562
,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [night, noisy, 0]]",0.8,0.0,,,0.39642857142857146
,5.0,Positive,PreCovid,0,"[[floor, nice, 1], [water, cold, 1], [water, hot, 1]]",,,0.08333333333333333,,0.22976190476190475
,5.0,Positive,PreCovid,0,"[[staff, helpful, 3], [staff, friendly, 3], [time, numerous, 3], [bed, comfortable, 1], [bed, cozy, 1], [bed, comfy, 1], [night, awesome, 0], [night, bustling, 0], [food, young, 2], [food, 'mostly young', 2], [food, expatriate, 2]]",0.06666666666666667,0.5,0.06666666666666668,0.125,0.36249999999999993
,5.0,Positive,PreCovid,0,"[[time, comic, 3], [hotel, stylish, 2], [check, usual, 3], [check, friendly, 3], [check, fast, 3]]",0.5,,,0.14375,0.29772727272727273
,3.0,Neutral,PreCovid,0,"[[staff, close, 3], [night, good, 0], [night, middle, 0]]",,0.35,,0.0,0.28020833333333334
,3.0,Neutral,PreCovid,0,"[[bathroom, clean, 1], [bathroom, smaller, 1], [staff, small, 3], [room, expensive, 0], [size, friendly, 0]]",,-0.0625,0.18333333333333335,-0.25,0.13012820512820514
,2.0,Negative,PreCovid,0,"[[room, 'somewhere else', 0], [room, clean, 0], [staff, friendly, 3], [breakfast, good, 2]]",0.7,0.18333333333333335,,0.375,0.34861111111111115
,4.0,Positive,PreCovid,0,"[[food, local, 2], [food, local, 2], [food, authentic, 2]]",0.16666666666666666,,,,0.1875
,4.0,Positive,PreCovid,0,"[[check, great, 3], [floor, simple, 1], [shower, comfortable, 1], [shower, great, 1], [room, fancy, 0]]",,0.0,0.4000000000000001,0.8,0.36428571428571427
,3.0,Neutral,PreCovid,0,"[[food, cheap, 2]]",0.4,,,,-0.13
,5.0,Positive,PreCovid,0,"[[hotel, best, 2], [floor, first, 1]]",1.0,,0.25,,0.43518518518518523
,5.0,Positive,PreCovid,0,"[[staff, excellent, 3], [hotel, friendly, 2], [hotel, helpful, 2], [room, good, 0], [breakfast, small, 2], [breakfast, 'quite small', 2]]",-0.03125,0.7,,1.0,0.5041666666666668
,5.0,Positive,PreCovid,0,"[[hotel, impressive, 2], [room, helpful, 0], [room, clean, 0]]",1.0,0.18333333333333335,,,0.530952380952381
,3.0,Neutral,PreCovid,0,"[[staff, overall, 3], [breakfast, honest, 2], [breakfast, many, 2], [breakfast, helpful, 2], [breakfast, 'lovely helpful', 2], [day, last, 3]]",0.4,,,0.0,0.22647058823529415
,5.0,Positive,PreCovid,0,"[[room, poor, 0]]",,-0.4,,,0.06319444444444444
,2.0,Negative,PreCovid,0,"[[breakfast, common, 2], [breakfast, average, 2]]",-0.22499999999999998,,,,0.04375000000000001
,2.0,Negative,PreCovid,0,"[[breakfast, small, 2], [breakfast, cheap, 2], [use, cool, 1]]",0.07500000000000001,,0.35,,0.023484848484848473
,4.0,Positive,PreCovid,0,"[[room, small, 0], [bed, big, 1], [breakfast, good, 2], [room, happy, 0], [room, smaller, 0]]",0.7,0.18333333333333335,0.0,,0.37166666666666665
,1.0,Negative,PreCovid,0,"[[help, sufficient, 3], [room, small, 0], [stay, complete, 3]]",,-0.25,,0.05,0.04062499999999999
,3.0,Neutral,PreCovid,0,"[[room, small, 0], [breakfast, good, 2], [breakfast, 'really good', 2], [food, nice, 2]]",0.6666666666666666,-0.25,,,0.48999999999999994
,3.0,Neutral,PreCovid,0,"[[hotel, tiny, 2], [food, great, 2], [food, decent, 2], [night, good, 0]]",0.32222222222222224,0.7,,,0.2095238095238095
,5.0,Positive,PreCovid,0,"[[size, good, 0], [staff, nice, 3], [room, strong, 0]]",,0.5666666666666667,,0.6,0.6555555555555556
,5.0,Positive,PreCovid,0,"[[room, fabulous, 0], [staff, nice, 3], [staff, helpful, 3], [staff, 'friendly helpful', 3]]",,0.4,,0.325,0.4066666666666667
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [room, small, 0], [room, clean, 0], [food, fair, 2], [get, annoying, 0], [get, small, 0], [staff, good, 3], [walk, convenient, 2], [walk, short, 2]]",0.35,-0.23333333333333334,,0.7,0.13671874999999997
,5.0,Positive,PreCovid,0,"[[room, early, 0], [hotel, small, 2], [hotel, practical, 2], [night, joint, 0], [night, bustling, 0], [room, local, 0], [room, minor, 0], [bathroom, odd, 1]]",-0.125,0.01,-0.16666666666666666,,0.10119047619047618
,3.0,Neutral,PreCovid,0,"[[room, quibble, 0]]",,0.0,,,0.15512820512820508
,5.0,Positive,PreCovid,0,"[[room, clean, 0], [time, next, 3]]",,0.3666666666666667,,0.0,0.21851851851851853
,3.0,Neutral,PreCovid,0,"[[bed, tiny, 1], [bed, average, 1], [stay, biggest, 3]]",,,-0.075,0.0,-0.04166666666666668
,3.0,Neutral,PreCovid,0,"[[stay, little, 3], [space, long, 1], [check, small, 3], [room, tiny, 0], [bed, double, 1], [bed, easy, 1]]",,0.0,0.1277777777777778,-0.21875,0.10082671957671957
,3.0,Neutral,PreCovid,0,"[[room, great, 0], [room, cheerful, 0], [check, dirty, 3], [breakfast, terrible, 2], [breakfast, chaotic, 2]]",-0.5,0.6000000000000001,,-0.6,-0.12499999999999997
,4.0,Positive,PreCovid,0,"[[room, overall, 0]]",,0.0,,,0.16944444444444443
,3.0,Neutral,PreCovid,0,"[[staff, late, 3], [staff, due, 3], [check, good, 3], [room, helpful, 0], [room, great, 0], [breakfast, great, 2]]",0.8,0.4,,0.09166666666666666,0.19250000000000003
,3.0,Neutral,PreCovid,0,"[[water, hot, 1], [time, right, 3]]",,,0.25,0.2857142857142857,0.0818375077303649
,5.0,Positive,PreCovid,0,"[[staff, friendly, 3]]",,,,0.375,0.6607142857142857
,5.0,Positive,PreCovid,0,"[[room, great, 0]]",,0.8,,,0.64
,3.0,Neutral,PreCovid,0,"[[bed, wide, 1], [space, extra, 1], [room, first, 0], [staff, good, 3]]",,0.25,-0.05,0.7,0.1380952380952381
,3.0,Neutral,PreCovid,0,"[[bed, whole, 1]]",,,0.2,,0.14270833333333333
,3.0,Neutral,PreCovid,0,"[[time, second, 3], [time, last, 3], [shower, 'even finish', 1]]",,,0.0,0.0,0.22225378787878788
,4.0,Positive,PreCovid,0,"[[room, small, 0], [breakfast, dirty, 2], [breakfast, disgusting, 2], [day, sufficient, 3], [water, bottled, 1]]",-0.8,-0.25,0.0,0.0,-0.005833333333333331
,5.0,Positive,PreCovid,0,"[[hotel, nice, 2], [hotel, nice, 2], [food, many, 2], [food, good, 2], [floor, first, 1]]",0.6,,0.25,,0.49375
,3.0,Neutral,PreCovid,0,"[[good, new, 2], [use, small, 1], [use, unhygienic, 1], [use, general, 1], [use, single, 1], [night, middle, 0]]",0.41818181818181815,0.0,-0.06785714285714285,,0.12892090548340543
,3.0,Neutral,PreCovid,0,"[[room, single, 0], [time, serious, 3], [time, key, 3], [breakfast, continental, 2], [water, good, 1]]",0.0,-0.07142857142857142,0.7,-0.16666666666666666,0.13593073593073593
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, 'g good', 2], [night, middle, 0], [room, good, 0], [floor, cold, 1], [bed, clean, 1]]",0.7,0.35,-0.11666666666666664,,0.34895833333333337
,5.0,Positive,PreCovid,0,"[[bed, best, 1], [bed, many, 1], [bed, comfy, 1], [room, modern, 0], [water, nice, 1]]",,0.2,0.525,,0.525
,5.0,Positive,PreCovid,0,"[[room, good, 0], [bed, big, 1], [room, quick, 0]]",,0.5166666666666666,0.0,,0.325
,4.0,Positive,PreCovid,0,"[[time, first, 3], [size, efficient, 0], [size, helpful, 0]]",,0.0,,0.25,0.05357142857142857
,5.0,Positive,PreCovid,0,"[[area, busy, 1], [area, crowded, 1], [staff, nice, 3], [room, new, 0], [hotel, efficient, 2]]",0.0,0.13636363636363635,0.05,0.6,0.21439393939393936
,4.0,Positive,PreCovid,0,"[[size, good, 0], [room, enough, 0]]",,0.35,,,0.31794871794871793
,4.0,Positive,PreCovid,0,"[[use, good, 1]]",,,0.7,,0.2833333333333334
,5.0,Positive,PreCovid,0,"[[staff, good, 3]]",,,,0.7,0.7500000000000001
,4.0,Positive,PreCovid,0,"[[hotel, nice, 2], [hotel, clean, 2], [water, polite, 1], [area, common, 1]]",0.48333333333333334,,-0.15,,0.27380952380952384
,4.0,Positive,PreCovid,0,"[[staff, good, 3], [time, great, 3]]",,,,0.75,0.5729166666666667
,2.0,Negative,PreCovid,0,"[[room, careful, 0], [bed, double, 1], [bathroom, big, 1], [bathroom, 'even big', 1], [bathroom, fit, 1], [bed, better, 1]]",,-0.1,0.18,,0.11515151515151514
,4.0,Positive,PreCovid,0,"[[check, equivalent, 3], [room, early, 0], [breakfast, decent, 2]]",0.16666666666666666,0.1,,0.0,0.20277777777777775
,3.0,Neutral,PreCovid,0,"[[room, wrong, 0], [room, wrong, 0], [time, second, 3]]",,-0.5,,0.0,-0.0365546218487395
,4.0,Positive,PreCovid,1,"[[hotel, new, 2], [hotel, 'pretty new', 2], [room, greater, 0], [floor, little, 1], [floor, tricky, 1], [floor, main, 1]]",0.16477272727272727,0.5,-0.0069444444444444475,,0.21112689393939393
,3.0,Neutral,PreCovid,0,"[[room, basic, 0], [day, next, 3], [room, proper, 0], [size, available, 0]]",,0.13333333333333333,,0.0,0.075
,5.0,Positive,PreCovid,0,"[[room, good, 0], [room, good, 0]]",,0.7,,,0.2666666666666666
,4.0,Positive,PreCovid,1,"[[room, less, 0], [check, full, 3]]",,-0.16666666666666666,,0.35,0.2774621212121212
,4.0,Positive,PreCovid,0,"[[hotel, grand, 2], [hotel, pleasant, 2], [hotel, clean, 2], [room, great, 0], [hotel, western, 2], [stay, second, 3]]",0.4,0.8,,0.0,0.2736607142857143
,4.0,Positive,PreCovid,0,"[[hotel, right, 2]]",0.2857142857142857,,,,0.3183982683982684
,5.0,Positive,PreCovid,0,"[[breakfast, nice, 2], [hotel, 'well decorated', 2], [hotel, comfortable, 2], [room, great, 0], [room, nice, 0], [room, 'extremely nice', 0], [room, small, 0], [room, functional, 0], [breakfast, excellent, 2], [night, late, 0]]",0.5,0.24166666666666667,,,0.3243589743589743
,5.0,Positive,PreCovid,0,"[[staff, helpful, 3], [hotel, unique, 2], [day, next, 3]]",0.375,,,0.0,0.3464285714285715
,4.0,Positive,PreCovid,0,"[[bed, cozy, 1], [hotel, various, 2], [bed, sizeable, 1], [bed, 'similarly sizeable', 1], [bed, safe, 1], [bed, suitable, 1]]",0.0,,0.17,,0.2734036796536797
,2.0,Negative,PreCovid,0,"[[floor, actual, 1], [hotel, rendezvous, 2], [size, due, 0], [room, closer, 0], [space, necessary, 1]]",0.0,-0.0625,0.0,,0.027380952380952388
,5.0,Positive,PreCovid,0,"[[help, friendly, 3], [help, willing, 3], [room, single, 0], [day, busy, 3], [day, 'back busy', 3]]",,-0.07142857142857142,,0.19375,0.2542230576441103
,3.0,Neutral,PreCovid,0,"[[bed, tiny, 1], [bed, tiny, 1], [bed, perfect, 1], [room, small, 0], [breakfast, little, 2]]",-0.1875,-0.25,0.3333333333333333,,-0.004687500000000011
,4.0,Positive,PreCovid,0,"[[bed, pretty, 1], [room, tall, 0], [room, 'almost tall', 0], [room, little, 0], [shower, inconvenient, 1], [water, nice, 1], [water, 'good nice', 1], [water, big, 1], [water, warm, 1], [water, 'plenty warm', 1], [shower, nice, 1], [hotel, 'small wide', 2], [hotel, different, 2], [hotel, 'maybe different', 2], [hotel, 'plenty different', 2]]",-0.04375,-0.0625,0.3375,,0.12416666666666666
,3.0,Neutral,PreCovid,0,"[[hotel, higher, 2], [hotel, 'slightly higher', 2], [use, complementary, 1], [use, 'even complementary', 1]]",0.25,,0.0,,0.003703703703703706
,5.0,Positive,PreCovid,0,"[[time, next, 3]]",,,,0.0,0.3777777777777777
,4.0,Positive,PreCovid,0,"[[floor, right, 1], [room, great, 0], [room, friendly, 0], [food, cheap, 2]]",0.4,0.5875,0.2857142857142857,,0.29378306878306876
,5.0,Positive,PreCovid,0,"[[staff, good, 3], [staff, clean, 3], [staff, convenient, 3], [time, bright, 3]]",,,,0.44166666666666665,0.32708333333333334
,5.0,Positive,PreCovid,0,"[[hotel, 'well laid', 2]]",0.0,,,,0.4770833333333333
