date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: July 2018,Dream589070,Good location. Small rooms.,"Good location close to Metro and close to Little India, which was an astounding good expeerience.       Rooms are (too) small.Ok service and breakfast.Entrance to the hotel is a little strange.A good solution in Singapore",,"Esbjerg, Denmark",3 ,,4.0,
Date of stay: August 2018,Thodor,Great Hotel at the city center,G hotel is a nice hotel in the city of singapore close to all important sightseeings.. also has a vey nice wine restaurant and a bistro with nice burgers! We had a dinner at the wine restaurant and the pasta was very nice and the wine also. We had launch at the bistro and the burger were delicious. Furthermore hotel provides a smartphone with 4g connection that is vey helpful in order to be connected to internet outside the hotel!!👍 Furthermore the staff was very helpful! ,,"Athens, Greece",28 ,9 ,5.0,
Date of stay: August 2018,Sau ping C,Very good hotel,"G hotel has a very good design, and the location is near the downtown line and circle line. The G logo is very large that we can see the logo from very far away. This logo makes us more easy to find the hotel. Also for people who bring lots of things, they have not only stairs but have a lift for them. I would like to stay in the hotel in the future.",,,1 ,,5.0,
Date of stay: August 2018,chariskkk,Better than expected,"My friend and I stayed in Hotel G for 4 days. Though the room was not very big, as long as we can open our luggage together, we think the room size is reasonable. We were mostly impressed by the accessibility of Hotel G! We would concider staying in Hotel G if we go to Singapore again.",,"Hong Kong, China",1 ,,4.0,
Date of stay: August 2018,patricklam2008,Hotel deserved to visit again,"Overall service is very good. Although the room is not as big as expected, it is clean and tidy. It's nice to have hot/cold water and ice cubes provided on each floor but I couldn't get ice cubes after 11:00pm. The washing basin is a little bit small and water flow is too slow so it requires quite long time for face washing the teeth brushing especially for women. The location of the hotel is excellent that you in the middle of different MRT lines.",Trip type: Travelled with family,"Hong Kong, China",3 ,,5.0,
Date of stay: August 2018,febyshillah,Review of hotel g,"Good service,  thank you very much for helping me about money change (finally i can pay my taxi fare) 😁. Next time please serve more various food for breakfast.  However the pasta was good and orange juice was fresh",Trip type: Travelled on business,,1 ,,4.0,
Date of stay: August 2018,chansiewyee,Service not good,"Stayed there 2 days for business trip, requested slipper and toiletries since morning, but the staff didnt send. Called twice to reception on this issue, reception said that the colleague was on the way to our room, but till the next day i checked out also dont have.",Trip type: Travelled on business,"Kuala Lumpur, Malaysia",1 ,,3.0,
Date of stay: August 2018,NatasaLt,Clean but very small room,The room is very small. We had toiletries only for one person althought the room was for two guests. Besides that the room was very clean and the staff was helpful. The location is good. A bit hard for drivers to find the lobby of the hotel cause it's located on the 2nd floor of a parking lot.,Trip type: Travelled as a couple,Greece,47 ,3 ,,3.0
Date of stay: August 2018,popup2527,Breakfast,"The room quite small but good set up,, Good smell in hotel, near MRT Bencoolen Station easy to go anywhere, Everthing is very good. Just only the breakfast is not so good for me. I will recommend to other people to stay here.",Trip type: Travelled with friends,,1 ,,5.0,
Date of stay: August 2018,Joel T,Small Rooms,"The place seems hip and groovy but the rooms are small as well as the beds. Lucky it was just me and not my wife too. The room needed another shelf for storage. Location is good as its close to the MRT, Hawker markets bugis markets and shopping.",Trip type: Travelled on business,"Dunedin, New Zealand",2 ,4 ,3.0,
Date of stay: August 2018,Rui C,Horrible,"I felt cheated and stolen because the room they assigned me did not have the features that were indicated in the booking site reservation, even complaining they confirmed that those features did not match the truth.At the check in they take money from our credit card as a guarantee as if the customer are dishonest or thieves, even after we have already paid the entire reservation.I booked a King room with a view over the city and they gave me a room that looked like a small coffin with view to a terrace, I do not like liars. In my country this is not a hotel but a hostal, a good one but a hostal, so I do not recommend to anyone unless you like of being robbed.",Trip type: Travelled solo,"Northern Portugal, Portugal",2 ,,1.0,
Date of stay: August 2018,Joey C,Unhelpful to say the least,"After staying with the Hotel G group in USA and HK I’m shocked by the level of service from Singapore without even arriving yet!

I made reservation 3 months ahead of the check-in date, immediately after I contacted the hotel to request a change and this was denied.

I understand the booking wasn’t modifiable, however I’ve never dealt with such a unhelpful reservation dept. Especially as requested the date change immediately after booking, due to a simple mistake.

Disappointed and not looking forward to staying.",,"Berlin, Germany",39 ,19 ,1.0,
Date of stay: August 2018,Maillot S,Hotel correct...BUT,"What I liked : we get a room even if we were here early (noon) , the room was really top (decoration, bed, convenient), the hotel is in a quiet location, near mrt, near university, very good location What I didn t like : the reception is at 2nd floor so you need to climb little steps with your luggage, no one to help and welcome you  downstairs. It s not normal to have to enter in a bar to climb, then take the elevator to go to the main reception !!",Trip type: Travelled as a couple,"Saint-Denis, Reunion Island",7 ,1 ,3.0,
Date of stay: August 2018,kianhoo1980,Excellent experience,"This hotel definitely I will come back again. As it was clean and comfortable bed. I didn't took the breakfast so I can't comment on it. The room is small but you really hard to heard other room noise at all. One thing which need to improve is.they help you auto check out at 12pm even you haven't real check out, maybe you need to tell them when you check in if want late check out a little bit late.",Trip type: Travelled solo,"Kuala Terengganu, Malaysia",1 ,,5.0,
Date of stay: August 2018,Andreas H,Good Location,"Nice, clean and very good location, friendly staff, lots of food stall around, very close to bencollen MRT Station. Bugis Junction is just around the corner, very convinient place to stay. Highly recomended.",,"Jakarta, Indonesia",109 ,25 ,4.0,
Date of stay: August 2018,mporcelli2018,Great Stay,I was upgraded to a ‘Great’ room and loved it! The bed was lovely and big and there was loads of space in the room.I loved all the little touches like the robes and slippers and the lovely toiletries. The rainfall shower was amazing.For the price I would like there to be an included breakfast but I think hotels in Singapore generally don’t come cheap.,,"Glasgow, United Kingdom",8 ,,5.0,
Date of stay: August 2018,Yui O,Cool!,"The room is stylish and cool. I am glad that you have all the necessary items. However, I think that it is better to improve not to dry as watching the mirror because the number of power outlets is small and the cable of the hairdryer is short.",,,1 ,,4.0,
