travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,1.0,True,Negative,"Unpleasent Experiance We stayed at http://www.grandmercureroxy.com.sg/ in November 2011.  The rooms in the hotel are old and have a bad smell, beds are very uncomfortable, showers have weak pressure.  I would have preferred to stay in Ibis in retrospect.  We were promised a free upgrade because we have a status in the hotel, however when we got there we were told they are overbooked.  When we pressed them they said that we could actually upgrade for extra $80 a night.  We looked at the sweet and it was just as old and smelly as the other room.  Location was fairly convenient right across from the bus stop.  The executive lounge had nice breakfast and a gorgeous view.",2011-11-01,PreCovid,0
,3.0,True,Neutral,"room no 901 on 28dec 2011, i get a room (no 901) which is located exactly beside the lifts. I can't sleep since the sound of the lifts sound like roller coaster and it fells like i sleep in a theme park. Especially when breakfast time, both of the lifts work together and it's sounds is really annoying. So, i immediately call the front desk ask them if i can change the room. They now already the problem and the ask if the room is very noisy. my suggestions : 1. the hotel management should not serve a room that is not suitable for guests. 2. i hope the rooms that is located beside the lifts will be put something like silencer that reduce the noise from the lifts. thank you  ",2011-12-01,PreCovid,0
,4.0,True,Positive,Holiday Very good hotel a little outside the city centre near a big shopping centre. I would  like to recommed this hotel to my friends. We stayed in the hotel only one night because it is situated near the airport. The hotel has also a shuttle buss service free of charge from hotel to the Singapore airport.,2011-12-01,PreCovid,0
,3.0,True,Neutral,"no pool, no gym, no warning I like the hotel overall, but i didnt like that they didnt tell you in advance that the pool and gym were closed temporarily. Location is okay for airport and business, for turist, not so much. They have a free shuttle to a metro station, so not so bad. Would recommend it, but first call and check if amenities are closed or not, in my case, they are important, if these are not important for you, you will enjoy your stay. Breakfast its actually quite good.",2011-12-01,PreCovid,0
,5.0,True,Positive,"Great family stay We loved it We stayed 6 nights and paid to to get a junior suite, still the best price in Singapore as they allowed 2 adults and 2 children in the one room. This included breakfast and access to exec lounge, both great value. Only problem was that after breakfast and before cocktail hour we could only fit in 1 meal in the other Singapore eateries. Didn't get in the eating elsewhere I wouldve like to.  Pool excellent, staff very helpful, so glad we selected th Roxy!",2012-01-01,PreCovid,0
,4.0,True,Positive,Singapore Parkway East Coast The Roxy Mecure is basic with value for money.  Surrounded by lots of good local restaurants and shopping. Look for the Parenaken Restaurants.  The Food Court opposite has very good range of selections.  Hotel has a good gym.,2011-12-01,PreCovid,0
,3.0,True,Neutral,"Bad Customer Service We've booked the room thru Accor Advantage web site with a note ""King Size Bed, Non-Smoking"". Unfortunately Front Office gave us the non-smoking room which been used by smokers. First complain, FO promised to ask Housekeeping to clean it up, but not happened after a while. Second complain, they said no empty room available, and will be back later, but we can't wait that long. So we decided to go to FO and wait in the lobby, but then FO gave us another empty room. And I saw that they already wrote us in their ""Wait List"". We didn't see they are seriously listen to our complain....",2011-12-01,PreCovid,0
,4.0,True,Positive,"Great value for money Good points - near to good shopping centre, food markets and a supermarket. Shuttle bus service from airport and to rail stations.  Help with storing luggage. Helpful tourist advice. Gracious service. Good breakfast Comfortable, large room. Lovely new pool and gym area. demerits - no free internet service in rooms. computer access in lobby carpets in common areas needs updating",2011-12-01,PreCovid,0
,3.0,True,Neutral,"OVERALL DISAPPOINTING Hotel reception and concierge staff were not friendly or helpful when we arrived very early from long flight and 2 booked rooms not available....could not even get 1 room.  we waited until 2pm and then only 1 room.  noone notified us when 2nd room was available.  customer service was poor from all reception and concierge staff. we required breakfast but staff were not helpful in directing us to restaurant or cafe.   when we prebooked and prepaid for accommodation, there was no indication on website that the pool, gym and bar area were scheduled to be closed for maintenance Location is too far away from anything and requires taxi trips The chinese restaurant on site is very good as well as the small cafe bar.",2011-11-01,PreCovid,0
,4.0,True,Positive,"Not to bad Close to the airport (about 15 min drive with a hotel shuttle bus), has a pool, In front of  a shopping mall. To get in city centre it takes about half an hour (first 10 min bus drive to the closest metro station and after with metro). One thing has disappointed me: hotel charges for the internet/ For this price hotel it could be free of charge",2011-12-01,PreCovid,0
