travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,4.0,True,Positive,"Average hotel for overnight stay Rooms were very small, bathroom was very congested, restaurant was excellent with great choice of food, WiFi was free & super fast, staff were good & responsive although communication in English was a problem. Other than room, everything was excellent. ",2015-07-01,PreCovid,0
solo,4.0,True,Positive,"High quality budget level Room is small but perfectly functional. Bed very comfortable - soft and hard pillows provided. Walls appear to be thin. I could easily hear voices in the corridor and sms notifications to a phone in the neighbouring room.
Woken at 00:30 one morning by fire alarm - false alarm.
Location is not bad - 7-8 mins walk to Chinatown MRT. Not much right on the doorstep, but easy to get everywhere.
Breakfast is ok, not a 5-star choice for sure but plenty to eat.
Rooftop pool is a long narrow 40m pool. Very good for lap swimming so long as not more than 2 people in the pool (conversely, not great for swimming if there are some people lounging in the pool getting in the way).
Gym on rooftop is not very large - but fine so long as not too many people. 3-4 running machines, 2 x elliptical trainers, weights. There are some yoga mats but hard to find space to roll them out and not get in anyone's way.",2015-09-01,PreCovid,0
couple,5.0,True,Positive,"Do yourself a favour This is a fairly new hotel in a great location. Yes the rooms are on the small size but the service you experience is huge. To be honest the rooms are nicely furnished, the bed is comfortable, choice of soft or firm pillows and a waterfall shower, what more do you need when you are only going to sleep there. There is also free wi-fi.
They give you 2 free bottles of water each day and the choice at breakfast should satisfy everyone. Clarke Quay is only 5 mins away for a great choice of bars and restaurant's and Clarke Quay MRT 2 mins more. If you go to Clarke Quay just stop at the end of the road and admire the Chinese temple, so many people just walk on by.
Fitness room is great on the top floor but can get a little warm, but the pool is right there to cool off. This hotel makes a superb base for exploring Singapore (make sure you get a MRT travel card) we certainly did. We were there to visit our son at the University of Singapore, the Grand Prix and the island all in 6 days.",2015-09-01,PreCovid,0
couple,4.0,True,Positive,"Value for money in an expensive city Awesome location near nightlife at clarke quay and so much good food at china town. Train station is maybe a10 minute walk away. Rooms are small but spent a week there comfortably. The trains are fast, constant and cheap and took us all over singapore. Good selection at breakfast. Rooms were always clean and the rooftop pool was good after a long day out. Would 100% stay there again.",2015-01-01,PreCovid,0
business,5.0,True,Positive,"Great budget option We recently stayed here while visiting Singapore for the Grand Prix.

The hotel was perfect. Great location, neat and tidy rooms (not huge, but we have definitely stayed in smaller in Singapore), breakfast was great.

The pool is short on lounges etc, so get there early.

The laundry, ice machines and vending machines are great, especially when we were arriving back late at night. Although due to the Grand prix, and the amount of guests they kept the lobby bar open later which was great.

The staff were very friendly and helpful.",2015-09-01,PreCovid,0
business,4.0,True,Positive,"Location and Service is Upto Mark Holiday Inn is normally the first property that i normally pick being the member . So may be my services level could have been higher
Got early check in as the rooms might be available . Hotel is nicely located opposite to river and clarquay . Taxi is the easiest way and be careful if you have early morning flights as i was about to miss one as early morning taxis are less and que is more
they have very nice pool and good rooftop . Good Internet wifi free plus good room and bed . Anything you get under sgd 200 is good",2015-07-01,PreCovid,0
couple,5.0,True,Positive,Nice hotel and services Recently pool and game table was added. Nice swimmi g pool with open 360 view. Room comfortable and housekeeping tidy and clean. Short distance to MRT ( train). Near chinatown and city area. Pricing reasonable with although i don't spend much time in room.,2015-08-01,PreCovid,0
family,4.0,True,Positive,"New Modern Hotel close to Clarke Quay & Chinatown Checked in lunchtime after an 18 hour flight from Newcastle, seem less and professional. Had emailed the hotel beforehand asking for an upgrade but all rooms are identical. They provided me with a high floor with best views on offer. Room was adequate for a 4 night stay but too small for any longer. Standard of furnishings are excellent, modern and clean. Breakfast is average at best with only acceptable choice. Didn't bother me too much. Pool area on the roof is fantastic, a great place to relax with friends and family. Drinks are really expensive in the hotel but same in all Singapore. Buy some beers from the 711 and stock up the room fridge! All in all a good quality hotel would go back tomorrow.",2015-09-01,PreCovid,0
business,3.0,True,Neutral,Good hotel but too small rooms This hotel has got great quality ( seems like a new hotel) but too smaller rooms for a customer who is on business. I have stayed in other express hotels but they still have some  better space.overall a OK stay for  me.,2015-09-01,PreCovid,0
couple,4.0,True,Positive,"Holiday Inn Express hotels are all the same? Think again! So if, like me, you thought Holiday Inn Express hotels were all the same, think again. How about a roof top pool, an open air ground floor full of trees, different seating options and water features to relax in? This place is like no HI Express I've been to before. Also on the roof is a gym with machines and free weights. Although it's ""open air"" and so without air con it gets very hot and hard to do a long work out. Rooms are compact/small, but ideal for a short stay (2 nights for us). Great air con in the rooms, Breakfast is also better than UK and US and the staff were all very friendly always.  Just 5 mins walk to Clarke Quay. I would definitely recommend this hotel for a stay in Singapore.",2015-09-01,PreCovid,0
